,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
2039,2095,0.0,1,475,5,3.0,111,0,0,0,0,0,0,0,0,East Village
2040,4700,2.0,2,1000,4,5.0,89,0,0,1,0,1,1,0,0,Upper West Side
2041,3786,1.0,1,833,3,7.0,44,1,0,0,0,0,0,0,0,Financial District
2042,7500,2.0,2,1214,3,15.0,88,0,0,0,1,0,1,0,0,Upper East Side
2043,4000,1.0,1,750,7,3.0,116,0,0,0,0,0,0,0,0,East Village
2044,3850,1.0,1,800,9,16.0,86,0,0,1,0,0,1,1,0,Gramercy Park
2045,3785,1.0,1,550,2,22.0,35,1,0,0,0,0,0,0,0,Midtown East
2046,3100,1.0,1,629,8,24.0,18,1,0,0,0,0,0,0,0,Upper East Side
2047,6150,2.0,2,1368,7,6.0,53,0,0,1,0,0,0,1,0,Upper East Side
2048,7500,2.0,2,1168,7,40.0,6,0,1,1,1,1,1,0,1,Midtown South
2049,2255,0.0,1,408,2,12.0,99,1,1,1,1,1,0,0,1,Upper West Side
2050,3000,2.0,1,500,5,4.0,106,0,0,0,0,0,0,0,0,Midtown East
2051,3570,1.0,1,660,1,6.0,19,1,0,0,0,0,0,0,0,Midtown West
2052,3425,1.0,1,800,3,5.0,89,0,1,1,1,1,1,0,1,Upper West Side
2053,3600,1.0,1,549,3,4.0,96,0,0,0,0,0,1,0,0,East Village
2054,7800,2.0,2,1438,2,9.0,20,0,0,0,0,1,0,0,0,Upper East Side
2055,4425,1.0,1,776,4,14.0,19,1,1,0,1,1,1,0,1,Upper East Side
2056,2500,0.0,1,418,2,13.0,112,0,1,0,1,1,0,0,1,Financial District
2057,5600,1.0,1,793,2,21.0,10,0,0,1,0,1,0,0,0,Chelsea
2058,5330,1.0,1,729,2,29.0,13,1,0,0,0,0,0,0,0,Flatiron
2059,1750,1.0,1,550,5,3.0,106,0,0,0,0,0,0,0,0,East Harlem
2060,4995,1.0,1,815,3,7.0,8,0,0,0,1,1,0,0,0,Greenwich Village
2061,10750,2.0,2,1358,6,23.0,5,1,0,0,0,0,0,0,0,Battery Park City
2062,3600,1.0,1,610,2,26.0,29,0,0,1,1,0,0,0,0,Battery Park City
2063,3200,2.0,1,1000,3,6.0,77,1,0,0,0,0,0,0,0,Upper West Side
2064,4270,1.0,1,657,4,18.0,19,1,0,0,0,0,0,0,0,Upper West Side
2065,2500,1.0,1,550,1,3.0,106,0,0,0,0,0,0,0,0,Flatiron
2066,3900,1.0,1,721,3,19.0,15,1,0,0,0,0,0,0,0,Midtown West
2067,2764,0.0,1,473,4,6.0,47,1,0,0,0,0,0,0,0,Financial District
2068,3100,1.0,1,764,0,4.0,87,0,1,1,0,1,1,0,1,Financial District
2069,7000,1.0,2,1224,1,35.0,41,0,1,0,1,1,0,0,1,Midtown
2070,6200,1.0,1,689,8,18.0,10,0,1,0,1,1,0,0,1,Chelsea
2071,2500,1.0,1,600,2,10.0,53,0,0,0,1,0,0,1,0,Midtown
2072,10000,1.0,2,1300,2,18.0,86,0,0,0,0,0,0,0,0,Central Park South
2073,1500,0.0,1,400,3,1.0,106,0,0,0,0,0,0,0,0,Central Harlem
2074,2650,0.0,1,439,1,23.0,104,1,0,0,0,0,0,0,0,Midtown South
2075,7095,3.0,3,1500,5,18.0,26,0,0,1,0,0,1,0,0,Midtown East
2076,3950,1.0,1,525,2,22.0,42,1,0,0,0,0,0,0,0,Upper West Side
2077,4500,1.0,1,885,9,12.0,15,0,0,0,1,1,0,0,0,Midtown East
2078,6750,2.0,2,1255,2,33.0,26,0,0,0,1,0,0,0,0,Midtown East
2079,4250,3.0,2,800,13,46.0,9,1,0,0,0,0,0,0,0,Midtown West
2080,2395,0.0,1,525,3,5.0,66,0,0,1,0,0,0,0,0,East Village
2081,3525,0.0,1,448,2,30.0,6,1,0,0,0,1,0,0,0,Financial District
2082,2700,0.0,1,408,6,10.0,14,1,0,0,0,1,0,0,0,Midtown West
2083,3800,1.0,1,880,7,18.0,16,0,0,0,0,0,0,0,0,Upper West Side
2084,8599,2.0,2,1518,5,16.0,3,0,0,0,0,0,0,0,0,Midtown East
2085,3200,1.0,1,800,6,2.0,30,0,0,0,0,0,0,0,0,Upper East Side
2086,3295,1.0,1,665,13,5.0,9,1,0,0,0,0,0,1,0,Midtown West
2087,2300,0.0,1,500,4,7.0,92,0,1,0,0,0,0,1,0,Upper West Side
2088,4895,1.0,1,767,2,16.0,8,1,0,0,0,0,0,0,0,Midtown South
2089,7500,1.0,1,750,3,5.0,96,0,1,1,1,1,0,0,1,West Village
2090,3473,0.0,1,464,2,16.0,13,1,0,0,0,0,0,0,0,Flatiron
2091,2800,0.0,1,542,6,29.0,28,0,0,0,0,0,0,0,0,Midtown East
2092,7800,3.0,2,1900,5,7.0,91,0,0,0,0,0,0,0,0,Upper West Side
2093,3400,1.0,1,667,2,12.0,9,0,1,0,1,1,1,1,1,Midtown West
2094,7900,1.0,1,860,8,10.0,7,0,0,1,1,1,1,0,0,West Village
2095,3850,2.0,1,853,10,6.0,6,0,0,0,0,0,0,0,0,East Village
2096,11500,2.0,2,1200,4,11.0,89,0,0,1,1,1,0,1,0,Midtown
2097,2495,1.0,1,650,6,3.0,86,1,0,0,0,0,0,0,0,Midtown West
2098,2500,1.0,1,672,4,4.0,107,0,0,0,0,0,0,0,0,Central Harlem
2099,7675,2.0,2,1207,6,22.0,8,1,0,0,0,0,0,0,0,Battery Park City
2100,4800,1.0,1,800,5,14.0,29,0,0,0,0,0,1,1,0,Midtown East
2101,4000,3.0,1,700,5,4.0,96,0,1,1,0,0,1,0,0,Upper West Side
2102,4595,1.0,1,1037,7,18.0,12,1,0,1,1,1,1,0,0,Upper West Side
2103,8800,3.0,2,1517,6,12.0,10,0,0,1,0,0,0,0,0,Upper West Side
2104,3600,1.0,1,621,6,14.0,37,0,0,0,0,0,0,0,0,Midtown East
2105,4895,2.0,2,948,14,31.0,30,1,0,0,0,0,0,0,0,Upper East Side
2106,14000,2.0,2,1828,4,8.0,76,0,0,0,0,1,0,0,0,Upper East Side
2107,3000,1.0,1,600,2,14.0,89,1,0,0,0,0,0,0,0,Midtown
2108,3000,2.0,1,700,2,5.0,105,0,0,0,1,1,1,0,1,Upper West Side
2109,3500,0.0,1,900,3,5.0,106,0,0,0,0,0,0,0,0,Tribeca
2110,3045,2.0,2,800,9,3.0,106,1,0,0,0,0,0,0,0,Upper East Side
2111,5300,1.0,1,925,4,18.0,18,1,0,0,0,0,0,0,0,Upper West Side
2112,1695,0.0,1,250,2,6.0,96,0,0,0,0,0,0,0,0,Little Italy
2113,4041,2.0,2,829,5,3.0,52,1,0,0,0,0,0,0,0,Upper East Side
2114,8300,3.0,2,2200,2,3.0,86,0,0,0,0,0,0,0,0,Tribeca
2115,3140,0.0,1,521,3,3.0,54,1,0,0,0,0,0,0,0,Upper East Side
2116,6756,2.0,2,1082,2,32.0,16,1,1,1,1,1,0,0,0,Flatiron
2117,1499,0.0,1,343,7,2.0,57,1,0,0,0,0,0,0,0,Central Harlem
2118,5495,1.0,1,900,4,11.0,7,1,0,0,0,0,1,1,0,Tribeca
2119,3200,0.0,1,515,0,9.0,87,0,0,0,1,1,0,0,0,Financial District
2120,2650,2.0,1,500,3,1.0,116,1,0,0,0,0,0,0,0,Central Harlem
2121,5700,1.0,1,860,2,20.0,30,0,1,0,1,1,0,0,1,Flatiron
2122,3300,1.0,1,885,1,4.0,106,0,0,1,0,0,0,0,0,Central Harlem
2123,10900,3.0,2,1825,12,20.0,26,0,0,0,0,0,1,0,1,Upper East Side
2124,2675,1.0,1,550,8,17.0,32,0,0,0,0,0,0,0,0,Midtown East
2125,14000,2.0,2,1512,1,37.0,11,0,1,0,1,0,0,0,1,Midtown East
2126,5500,2.0,2,1105,2,28.0,34,1,1,1,1,1,1,0,1,Financial District
2127,2800,2.0,1,525,2,4.0,96,0,1,0,1,1,1,0,1,Lower East Side
2128,2300,1.0,1,535,3,1.0,106,0,0,0,0,0,0,0,0,Lower East Side
2129,5900,1.0,1,1048,2,57.0,30,0,0,0,0,0,0,0,0,Midtown
2130,15000,2.0,2,1784,4,45.0,33,0,0,1,1,0,0,0,0,Midtown
2131,3300,1.0,1,673,2,5.0,27,0,0,0,0,0,0,0,0,Midtown West
2132,7950,1.0,2,1321,3,4.0,116,0,0,0,0,0,1,0,0,Chelsea
2133,11000,4.0,2,2100,6,20.0,29,0,0,0,0,0,0,0,0,Upper East Side
2134,2675,1.0,1,624,6,2.0,9,0,0,1,1,1,1,0,1,East Harlem
2135,4500,1.0,1,669,2,18.0,17,1,0,0,0,0,0,0,0,Flatiron
2136,2600,1.0,1,650,2,5.0,115,0,0,0,1,1,0,0,0,Midtown
2137,2400,1.0,1,875,3,2.0,85,1,0,0,0,0,0,0,0,Washington Heights
2138,3380,1.0,1,594,4,12.0,18,1,0,0,0,0,0,0,0,Upper West Side
2139,5495,1.0,1,820,1,23.0,76,1,0,0,0,0,0,0,0,Central Park South
2140,9100,2.0,2,1565,2,7.0,1,1,0,0,0,0,0,0,0,Tribeca
2141,4800,1.0,1,1001,2,6.0,57,0,0,0,0,0,0,0,0,Upper East Side
2142,2595,0.0,1,500,5,9.0,64,0,0,0,0,0,0,0,0,Midtown East
2143,3750,1.0,1,667,4,18.0,20,0,1,1,1,1,1,0,0,Upper East Side
2144,3100,2.0,1,700,6,3.0,115,0,0,0,0,0,0,0,0,Midtown West
2145,5995,2.0,2,1065,5,14.0,30,0,0,0,0,0,0,0,0,Upper East Side
2146,3615,1.0,1,661,6,7.0,14,1,0,0,0,0,0,0,0,Upper West Side
2147,3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side
2148,2395,0.0,1,463,3,10.0,51,0,1,1,1,1,0,0,1,Upper East Side
2149,1950,0.0,1,400,6,1.0,96,0,0,0,1,0,0,0,0,East Village
2150,10000,2.0,2,1404,43,35.0,10,1,1,0,1,0,0,0,0,Battery Park City
2151,3555,0.0,1,411,5,2.0,13,1,0,0,0,0,0,0,0,West Village
2152,5995,2.0,2,1380,16,7.0,35,0,0,0,0,0,0,0,0,Upper East Side
2153,5100,1.0,1,875,2,39.0,38,0,0,0,0,0,0,0,0,Midtown West
2154,20000,3.0,2,2376,0,23.0,2,0,0,0,0,0,0,0,0,Flatiron
2155,2350,2.0,1,925,8,1.0,106,0,0,0,1,0,0,0,0,Central Harlem
2156,8000,4.0,2,1100,13,23.0,9,1,0,1,0,0,0,0,0,Midtown West
2157,7750,2.0,2,1342,2,15.0,28,1,1,1,1,1,1,0,0,Battery Park City
2158,18900,4.0,5,2617,43,8.0,8,1,0,0,1,1,0,0,1,Upper West Side
2159,10995,4.0,3,2100,16,10.0,35,0,0,1,0,0,1,0,1,Upper East Side
2160,3300,1.0,1,596,2,5.0,120,0,0,0,0,0,0,0,0,Financial District
2161,3995,1.0,1,872,3,19.0,85,0,0,0,1,1,0,0,0,Upper West Side
2162,11900,2.0,3,2039,4,5.0,111,0,0,0,0,0,0,0,0,Chelsea
2163,4175,1.0,1,885,6,6.0,60,1,0,0,0,0,0,0,0,Midtown East
2164,3100,1.0,1,594,4,9.0,18,1,0,0,0,0,0,0,0,Upper West Side
2165,6100,1.0,2,912,2,3.0,124,1,0,1,0,1,1,0,0,West Village
2166,1600,0.0,1,550,5,1.0,11,0,0,0,0,0,0,0,0,Central Harlem
2167,7200,2.0,2,1500,2,9.0,48,1,0,0,0,0,0,0,0,Upper East Side
2168,2750,0.0,1,400,6,4.0,106,0,1,1,1,1,1,0,1,Greenwich Village
2169,3650,1.0,1,750,4,1.0,89,1,1,1,1,1,1,0,0,Upper West Side
2170,5795,2.0,1,940,43,9.0,8,0,0,1,1,1,1,0,1,Battery Park City
2171,2350,0.0,1,400,4,25.0,42,0,0,0,0,0,0,0,0,Upper East Side
2172,3425,1.0,1,681,1,15.0,19,1,0,0,0,0,0,0,0,Midtown West
2173,13500,3.0,2,1802,12,27.0,26,0,0,0,1,0,1,0,0,Upper East Side
2174,6650,2.0,2,1117,1,5.0,74,0,0,0,0,0,0,0,0,Upper East Side
2175,7500,1.0,1,942,3,15.0,75,0,0,0,0,0,0,0,0,Upper East Side
2176,4584,2.0,2,994,5,5.0,52,1,0,0,0,0,0,0,0,Upper East Side
2177,10000,3.0,3,1850,5,24.0,10,1,1,1,1,1,1,0,1,Upper West Side
2178,10950,3.0,2,1700,6,10.0,86,0,0,0,0,0,0,0,0,Upper West Side
2179,18000,3.0,3,3500,2,2.0,106,0,0,0,0,0,0,0,0,Soho
2180,5650,4.0,2,1200,7,10.0,38,1,0,0,0,0,0,0,0,Lower East Side
2181,3150,1.0,1,694,5,4.0,18,1,0,0,0,0,0,0,0,Battery Park City
2182,11800,3.0,2,1681,43,20.0,8,0,1,0,1,1,1,0,1,Battery Park City
2183,4800,1.0,1,1100,10,15.0,53,1,0,0,0,0,0,0,0,Upper East Side
2184,2400,0.0,1,550,4,16.0,55,1,0,0,0,0,0,1,0,Upper East Side
2185,4650,1.0,1,704,2,6.0,32,0,0,0,0,0,0,0,0,East Village
2186,2800,0.0,1,544,3,8.0,31,1,0,0,0,0,0,0,0,Battery Park City
2187,5000,4.0,1,1200,3,5.0,106,0,0,0,0,0,0,0,0,Upper West Side
2188,6495,2.0,2,1600,8,3.0,86,1,0,0,0,0,0,0,0,Upper East Side
2189,2760,0.0,1,412,6,9.0,14,1,0,0,0,0,0,0,0,Midtown West
2190,6750,2.0,2,1456,6,4.0,31,1,0,0,0,1,0,0,1,Upper East Side
2191,1650,0.0,1,300,5,1.0,96,1,0,0,1,0,0,0,0,Midtown East
2192,4180,1.0,1,973,7,15.0,39,1,0,0,0,0,0,0,0,Upper East Side
2193,6750,3.0,2,1160,6,33.0,37,0,0,1,0,1,0,1,0,Midtown East
2194,3840,1.0,1,618,4,31.0,43,1,0,0,1,0,0,0,1,Financial District
2195,3800,1.0,1,670,2,28.0,9,1,0,0,0,0,0,0,0,Midtown West
2196,3500,1.0,1,700,3,8.0,11,1,1,0,0,1,1,0,1,Midtown South
2197,5995,2.0,2,1372,10,7.0,27,0,1,0,1,1,0,0,0,Midtown East
2198,7090,3.0,2,1439,7,6.0,39,1,0,0,0,0,0,0,0,Midtown East
2199,7500,3.0,3,1550,8,6.0,29,0,0,0,1,1,0,1,0,Upper East Side
2200,3100,0.0,1,500,6,5.0,59,1,0,0,0,0,0,0,0,Midtown East
2201,3350,1.0,1,638,2,23.0,28,0,0,1,1,1,0,0,0,Midtown West
2202,2695,0.0,1,480,3,10.0,31,0,0,0,0,1,0,0,1,Midtown East
2203,2500,0.0,1,400,2,4.0,28,0,1,0,1,1,0,0,0,Midtown West
2204,3200,2.0,1,850,3,15.0,52,0,0,0,0,0,0,0,0,Midtown East
2205,3395,2.0,1,800,3,3.0,126,1,0,0,0,0,0,0,0,Midtown West
2206,3700,1.0,1,704,10,4.0,9,0,0,0,0,0,1,0,0,Gramercy Park
2207,3595,0.0,1,700,3,28.0,29,1,0,0,0,1,0,0,0,Financial District
2208,4320,1.0,1,704,2,3.0,0,1,0,0,0,0,0,0,0,Midtown East
2209,11000,2.0,2,1576,7,11.0,11,0,0,0,0,0,1,0,0,Soho
2210,3950,1.0,1,750,2,7.0,91,0,0,0,0,0,0,0,0,Morningside Heights
2211,3200,2.0,1,900,11,2.0,106,1,0,0,0,0,0,0,0,Upper East Side
2212,3800,1.0,1,600,1,9.0,31,0,0,1,0,0,0,1,0,Flatiron
2213,2600,2.0,1,700,9,3.0,96,0,0,0,0,0,0,0,0,Upper East Side
2214,1625,1.0,1,550,4,6.0,96,1,0,0,0,0,0,0,0,Washington Heights
2215,3310,1.0,1,617,7,28.0,39,1,0,0,0,0,0,0,0,Upper East Side
2216,2650,1.0,1,590,2,7.0,53,0,0,0,1,0,0,1,0,Midtown
2217,2450,2.0,1,1400,5,4.0,101,0,1,0,0,0,0,0,0,Washington Heights
2218,4300,1.0,1,520,2,4.0,106,0,0,0,0,0,0,0,0,Greenwich Village
2219,5700,3.0,2,1250,3,5.0,96,0,0,0,1,0,0,0,1,Upper West Side
2220,15000,3.0,2,3000,2,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
2221,2000,1.0,1,632,5,1.0,58,1,0,0,0,0,0,0,0,Central Harlem
2222,9999,4.0,4,2760,9,17.0,59,0,0,0,1,1,0,0,0,Upper East Side
2223,2100,0.0,1,500,6,1.0,96,0,0,0,1,0,0,0,0,Upper West Side
2224,3800,2.0,1,850,6,2.0,56,0,0,0,0,0,0,0,0,Gramercy Park
2225,16000,2.0,2,1729,1,39.0,11,0,1,0,1,0,0,0,1,Midtown East
2226,3500,2.0,1,675,2,4.0,105,0,0,0,0,0,0,0,0,Upper West Side
2227,9500,2.0,2,1430,4,12.0,58,0,1,1,1,1,0,0,1,Upper East Side
2228,2800,1.0,1,432,4,8.0,111,0,0,0,1,1,0,0,0,Upper West Side
2229,2000,1.0,1,500,2,2.0,116,0,0,0,0,0,0,0,0,Lower East Side
2230,15500,3.0,3,2000,4,14.0,47,0,0,1,1,1,0,0,1,Upper West Side
2231,5460,2.0,2,1109,7,12.0,7,1,0,0,0,0,0,0,0,Midtown West
2232,3800,1.0,1,633,6,25.0,28,0,0,0,0,0,0,0,0,Upper West Side
2233,3250,0.0,1,500,6,3.0,11,1,0,0,0,0,0,0,0,Battery Park City
2234,3995,2.0,1,1000,2,6.0,91,0,0,0,0,0,0,0,0,Morningside Heights
2235,3900,1.0,1,700,2,10.0,57,1,0,0,0,0,0,0,0,Gramercy Park
2236,3375,0.0,1,600,1,19.0,88,0,1,0,1,1,0,0,1,Financial District
2237,3750,1.0,1,657,9,22.0,28,1,0,0,1,0,0,0,0,Upper East Side
2238,6600,2.0,2,1190,43,32.0,10,0,1,0,1,1,0,0,1,Battery Park City
2239,3300,2.0,1,606,6,8.0,37,0,0,0,1,1,0,0,1,Midtown East
2240,4395,1.0,1,788,3,9.0,10,0,1,1,0,0,1,0,0,Upper West Side
2241,2700,0.0,1,511,3,30.0,30,0,0,0,0,1,0,0,0,Midtown South
2242,6700,2.0,2,1250,4,6.0,106,0,0,0,0,0,1,0,0,Upper East Side
2243,3800,1.0,1,680,12,3.0,8,0,0,0,0,0,0,0,0,Midtown West
2244,4685,1.0,1,664,2,19.0,13,1,0,0,0,0,0,0,0,Flatiron
2245,3410,1.0,1,850,3,6.0,66,0,1,1,1,1,1,0,1,Chelsea
2246,3500,1.0,1,681,3,3.0,15,1,0,0,0,0,0,0,0,Upper West Side
2247,4250,1.0,1,1021,7,9.0,53,1,1,0,0,1,1,0,1,Upper East Side
2248,4895,2.0,2,910,10,11.0,16,1,0,0,0,0,0,0,0,Midtown West
2249,2900,0.0,1,497,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
2250,3300,4.0,2,1000,2,4.0,109,0,0,0,0,0,0,0,0,Washington Heights
2251,3495,1.0,1,640,2,9.0,90,0,1,0,1,1,0,0,0,Upper West Side
2252,3170,0.0,1,574,1,8.0,19,1,0,0,0,0,0,0,0,Midtown West
2253,3400,2.0,1,800,2,1.0,106,0,0,0,0,0,0,0,0,Gramercy Park
2254,2150,0.0,1,500,5,4.0,93,0,0,0,0,0,0,0,0,Upper East Side
2255,11995,4.0,3,2132,2,10.0,86,0,1,1,0,1,1,0,0,Tribeca
2256,3200,0.0,1,561,5,5.0,17,1,1,0,1,1,0,0,1,Upper West Side
2257,2200,2.0,1,850,8,2.0,116,0,0,0,0,0,0,0,0,East Harlem
2258,3500,0.0,1,665,5,15.0,37,1,0,0,0,0,0,0,0,Upper East Side
2259,2300,0.0,1,500,3,9.0,106,0,0,0,0,0,0,0,0,Upper West Side
2260,5200,1.0,1,850,1,29.0,51,0,0,0,0,0,0,0,0,Greenwich Village
2261,2595,2.0,1,750,10,2.0,106,0,0,0,0,0,0,0,0,Midtown West
2262,5200,1.0,1,1060,2,18.0,57,0,0,0,0,0,0,0,0,Midtown
2263,4262,1.0,1,739,1,11.0,29,1,0,0,0,0,0,0,0,Chelsea
2264,2975,1.0,1,650,1,2.0,89,0,0,1,0,1,0,0,0,Upper West Side
2265,2700,1.0,1,550,5,4.0,1,0,0,0,0,0,0,0,0,Midtown East
2266,3620,1.0,1,660,10,8.0,16,1,1,1,0,1,1,0,0,Midtown West
2267,2795,2.0,1,1000,6,3.0,106,0,0,0,0,0,0,0,0,Central Harlem
2268,2100,2.0,1,700,3,45.0,90,1,0,0,0,0,0,0,0,West Harlem
2269,2950,1.0,1,737,7,3.0,12,0,0,0,0,1,0,0,0,Roosevelt Island
2270,2700,1.0,1,750,1,2.0,9,1,0,0,1,1,1,0,0,East Harlem
2271,15000,3.0,2,1700,6,7.0,12,0,0,0,0,0,0,0,0,Lower East Side
2272,1995,0.0,1,400,5,4.0,106,1,0,0,1,1,1,0,0,Midtown West
2273,5000,1.0,1,747,2,46.0,6,0,0,0,0,0,0,0,0,Financial District
2274,1790,0.0,1,550,7,3.0,106,0,0,0,0,0,0,0,0,Central Harlem
2275,2900,0.0,1,400,2,2.0,116,0,0,0,0,0,0,0,0,Chelsea
2276,2950,0.0,1,520,2,14.0,14,1,0,0,0,0,0,0,0,Midtown South
2277,11500,2.0,2,1590,1,18.0,9,0,0,0,0,0,1,0,0,Upper East Side
2278,3900,1.0,1,723,0,27.0,87,0,0,0,1,1,0,0,0,Financial District
2279,5075,1.0,1,717,3,4.0,11,1,1,1,0,0,1,0,0,Flatiron
2280,3050,0.0,1,497,3,32.0,15,1,0,0,0,0,0,0,0,Midtown West
2281,3000,1.0,1,550,5,2.0,30,0,0,0,0,1,0,0,0,Battery Park City
2282,7000,2.0,2,2000,9,7.0,116,0,0,0,0,0,0,0,0,Lower East Side
2283,3700,1.0,1,845,7,32.0,41,0,0,0,1,1,0,0,0,Upper East Side
2284,5200,1.0,1,850,2,26.0,22,0,0,0,0,0,0,0,0,Upper West Side
2285,6080,2.0,2,1140,5,30.0,17,1,0,0,0,0,0,0,0,Upper West Side
2286,6895,1.0,1,1200,1,3.0,101,0,0,0,0,1,1,1,0,Soho
2287,2550,1.0,1,700,4,6.0,43,0,0,0,0,0,0,0,0,Upper East Side
2288,6295,4.0,2,1200,8,1.0,40,0,0,1,1,1,1,0,0,Midtown East
2289,4200,2.0,1,1000,0,3.0,96,0,1,1,1,1,0,0,0,Upper East Side
2290,2377,1.0,1,720,5,12.0,7,1,0,0,0,0,0,0,0,East Harlem
2291,3300,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East
2292,4134,1.0,1,831,4,11.0,57,1,0,0,0,0,0,0,0,Upper East Side
2293,10000,2.0,3,1721,1,3.0,90,0,0,1,0,0,0,0,0,Chelsea
2294,2992,2.0,1,950,4,5.0,106,1,0,0,0,0,0,0,0,Upper East Side
2295,4800,2.0,1,800,1,5.0,103,1,1,1,0,0,1,1,0,Midtown
2296,4700,0.0,1,749,4,5.0,4,0,1,1,0,1,1,0,0,Flatiron
2297,6500,2.0,1,1200,4,3.0,93,0,0,0,0,0,0,0,0,Greenwich Village
2298,3750,1.0,1,684,5,7.0,15,1,0,0,0,0,0,0,0,Tribeca
2299,2200,0.0,1,400,8,3.0,54,1,0,0,0,0,0,0,0,Midtown East
2300,3750,1.0,1,642,7,14.0,9,0,1,0,1,1,0,0,1,Upper West Side
2301,3375,1.0,1,620,10,20.0,29,1,0,0,0,0,0,0,0,Midtown West
2302,2895,0.0,1,540,7,15.0,52,1,0,0,0,0,0,0,0,Midtown East
2303,8000,2.0,2,1940,1,9.0,104,0,0,0,0,0,0,0,0,Greenwich Village
2304,6853,2.0,2,1127,2,16.0,42,1,0,0,0,0,0,0,0,Upper West Side
2305,2290,0.0,1,342,2,2.0,89,1,0,0,0,1,0,0,0,Upper West Side
2306,5200,2.0,1,850,6,19.0,36,1,0,0,0,0,0,0,0,Upper East Side
2307,5000,1.0,1,664,1,4.0,1,0,0,0,0,0,0,0,0,Chelsea
2308,6000,3.0,1,1200,6,4.0,91,0,0,0,1,1,1,0,0,Upper East Side
2309,4595,3.0,1,850,5,3.0,116,0,0,0,0,0,0,0,0,Midtown West
2310,6495,2.0,2,950,4,18.0,19,1,0,0,0,0,0,0,0,Upper East Side
2311,3387,1.0,1,750,6,2.0,106,0,1,1,1,1,0,0,1,Upper West Side
2312,3400,3.0,1,800,3,5.0,95,1,0,0,0,0,0,0,0,Washington Heights
2313,3475,1.0,1,585,6,4.0,113,1,0,0,0,0,0,0,0,Upper West Side
2314,4245,1.0,1,641,4,19.0,16,1,0,0,0,0,0,0,0,Chelsea
2315,16750,3.0,3,2207,43,32.0,8,0,0,0,0,1,1,0,1,Upper West Side
2316,3800,1.0,1,700,13,21.0,9,1,0,0,0,0,0,0,0,Midtown West
2317,2900,0.0,1,425,2,3.0,28,0,0,1,1,1,1,0,1,Midtown West
2318,2550,0.5,1,355,4,22.0,85,1,0,0,0,0,0,0,0,Financial District
2319,4900,1.0,2,1011,3,24.0,29,0,0,0,0,0,0,1,0,Financial District
2320,6935,2.0,2,1098,5,4.0,13,1,0,0,0,0,0,0,0,West Village
2321,4650,1.0,1,677,4,1.0,29,0,0,0,0,0,0,0,0,West Village
2322,3900,1.0,1,606,2,51.0,6,1,0,0,1,0,0,0,0,Financial District
2323,5515,2.0,1,1028,7,12.0,39,1,0,0,0,0,0,0,0,Midtown East
2324,3460,0.0,1,538,3,12.0,54,1,0,1,1,1,1,0,0,Upper East Side
2325,6000,3.0,2,1200,2,23.0,31,0,1,0,1,1,0,0,0,Upper West Side
2326,2995,0.0,1,439,6,2.0,106,0,0,0,1,1,0,0,1,Greenwich Village
2327,3000,2.0,1,600,6,4.0,106,0,0,0,0,0,0,0,0,Midtown West
2328,5380,1.0,1,850,2,15.0,11,0,0,0,0,0,1,0,0,Midtown
2329,4564,1.0,1,607,3,2.0,16,1,0,1,1,1,1,0,1,Chelsea
2330,2200,0.0,1,400,8,10.0,54,1,1,0,1,1,0,0,1,Midtown East
2331,8095,2.0,2,1241,43,8.0,8,1,0,0,0,0,0,0,0,Upper West Side
2332,3500,0.0,1,560,4,35.0,12,0,0,0,0,0,0,0,0,Midtown South
2333,6996,1.0,1,1104,1,4.0,3,0,0,0,0,0,0,0,0,East Village
2334,3600,1.0,1,685,5,10.0,17,1,0,0,0,0,0,0,0,Upper West Side
2335,14200,3.0,2,1947,1,5.0,85,0,0,0,0,0,0,0,0,Tribeca
2336,4050,1.0,1,594,2,15.0,0,1,0,0,0,0,0,0,0,Midtown East
2337,4750,2.0,1,850,1,7.0,30,0,0,0,0,0,0,0,0,West Village
2338,12500,2.0,2,2539,3,5.0,101,0,0,1,0,0,0,0,0,Tribeca
2339,7700,2.0,2,1165,1,15.0,9,0,0,0,0,0,0,0,0,East Village
2340,18000,3.0,3,1850,5,38.0,10,0,0,0,0,0,0,1,0,Upper West Side
2341,11000,2.0,2,1285,2,31.0,10,1,0,0,1,0,0,0,0,Chelsea
2342,2700,1.0,1,600,3,2.0,106,0,0,0,0,0,0,0,0,Upper West Side
2343,2595,2.0,1,550,4,5.0,116,0,0,0,0,1,0,0,0,Upper West Side
2344,3500,1.0,1,704,6,5.0,30,0,1,1,1,1,1,0,1,Battery Park City
2345,4995,2.0,1,1260,7,19.0,52,1,1,0,1,1,0,0,1,Midtown East
2346,3900,2.0,2,1054,1,12.0,11,0,1,0,1,1,0,0,1,Central Harlem
2347,2500,1.0,1,600,5,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
2348,3750,1.0,1,685,5,9.0,15,0,0,0,0,0,0,0,0,Tribeca
2349,11000,3.0,2,1800,12,36.0,26,0,1,0,1,1,1,0,0,Upper East Side
